title,author,Rating,complete_link
Hands-On Data Science for Marketing: Improve your marketing strategies with machine learning using Python and R,Yoon Hyup Hwang,"0,825",https://www.amazon.com/Hands-Data-Science-Marketing-strategies/dp/1789346347/ref=sr_1_45?crid=1IWIG31DNPO6P&keywords=data+science&qid=1663447969&sprefix=data+science%2Caps%2C586&sr=8-45
Doing Data Science: Straight Talk from the Frontline,"""Cathy ONeil"",Rachel Schutt","0,825",https://www.amazon.com/Doing-Data-Science-Straight-Frontline/dp/1449358659/ref=sr_1_104?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663447986&sprefix=data+science%2Caps%2C828&sr=8-104
Microsoft Power BI Quick Start Guide: Bring your data to life through data modeling visualization digital storytelling and more 2nd Edition,"Devin Knight,Mitchell Pearson et al.","0,825",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A086028025VJ5JI7P7CRD&url=%2FMicrosoft-Power-Quick-Start-Guide%2Fdp%2F1800561571%2Fref%3Dsr_1_33_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1663447969%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-33-spons%26psc%3D1&qualifier=1663447969&id=821362400294070&widgetName=sp_mtf
PYTHON FOR DATA SCIENCE: The Ultimate BeginnersÃ¢â‚¬â„¢ Guide to Learning Python Data Science Step Step,Mr Ethan Williams,"0,825",https://www.amazon.com/PYTHON-DATA-SCIENCE-Ultimate-Beginners/dp/1687159106/ref=sr_1_153?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663447999&sprefix=data+science%2Caps%2C828&sr=8-153
Machine Learning and Data Science Blueprints for Finance: From Building Trading Strategies to Robo-Advisors Using Python,"Hariom Tatsat,Sahil Puri et al.","0,825",https://www.amazon.com/Machine-Learning-Science-Blueprints-Finance/dp/1492073059/ref=sr_1_145?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663447999&sprefix=data+science%2Caps%2C828&sr=8-145
Foundational Python for Data Science (Addison-Wesley Data & Analytics Series),,"0,825",https://www.amazon.com/Foundational-Python-Science-Addison-Wesley-Analytics/dp/0136624359/ref=sr_1_185?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448020&sprefix=data+science%2Caps%2C828&sr=8-185
Data Mining with Rattle and R: The Art of Excavating Data for Knowledge Discovery (Use R!),,"0,825",https://www.amazon.com/Data-Mining-Rattle-Excavating-Knowledge/dp/1441998896/ref=sr_1_285?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448047&sprefix=data+science%2Caps%2C828&sr=8-285
Statistics for Beginners in Data Science: Theory and Applications of Essential Statistics Concepts using Python (Machine Learning & Data Science for Beginners),,"0,825",https://www.amazon.com/Statistics-Beginners-Data-Science-Applications/dp/1734790113/ref=sr_1_286?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448047&sprefix=data+science%2Caps%2C828&sr=8-286
The TensorFlow Workshop: A hands-on guide to building deep learning models from scratch using real-world datasets,"Matthew Moocarme,Anthony So et al.","0,825",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A09909353PM48NC2OTZGM&url=%2FTensorFlow-Workshop-hands-building-real-world%2Fdp%2F1800205252%2Fref%3Dsr_1_276_sspa%3Fcrid%3D2YKZLS0CJFDGI%26keywords%3Ddata%2Bscience%26qid%3D1663448047%26sprefix%3Ddata%2Bscience%252Caps%252C828%26sr%3D8-276-spons%26psc%3D1&qualifier=1663448047&id=1286096346710520&widgetName=sp_mtf
Data Governance: How to Design Deploy and Sustain an Effective Data Governance Program (The Morgan Kaufmann Series on Business Intelligence),,"0,825",https://www.amazon.com/Data-Governance-Effective-Kaufmann-Intelligence/dp/0124158293/ref=sr_1_214?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448033&sprefix=data+science%2Caps%2C828&sr=8-214
Data Lakehouse in Action: Architecting a modern and scalable data analytics platform,Pradeep Menon,"0,825",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08499343T335DOUD2JVY&url=%2FData-Lakehouse-Action-Architecting-analytics%2Fdp%2F1801815933%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2YKZLS0CJFDGI%26keywords%3Ddata%2Bscience%26qid%3D1663448033%26sprefix%3Ddata%2Bscience%252Caps%252C828%26sr%3D8-209-spons%26psc%3D1&qualifier=1663448033&id=4081593171667701&widgetName=sp_mtf
Thinking Clearly with Data: A Guide to Quantitative Reasoning and Analysis,"Ethan Bueno de Mesquita,Anthony Fowler","0,825",https://www.amazon.com/Thinking-Clearly-Data-Quantitative-Reasoning/dp/0691214352/ref=sr_1_44?keywords=data+analysis&qid=1663454597&sr=8-44
R for Data Analysis in easy steps - R Programming essentials,,"0,825",https://www.amazon.com/Data-Analysis-easy-steps-Programming/dp/1840787953/ref=sr_1_99?keywords=data+analysis&qid=1663454609&sr=8-99
Pandas 1.x Cookbook: Practical recipes for scientific computing time series analysis and exploratory data analysis using Python 2nd Edition,"Matt Harrison,Theodore Petrou","0,825",https://www.amazon.com/Pandas-1-x-Cookbook-scientific-exploratory/dp/1839213108/ref=sr_1_123?keywords=data+analysis&qid=1663454623&sr=8-123
Qualitative and Mixed Methods Data Analysis Using Dedoose: A Practical Approach for Research Across the Social Sciences,"Michelle Suzanne Salmona,Eli Lieber et al.","0,825",https://www.amazon.com/Qualitative-Mixed-Methods-Analysis-Dedoose/dp/1506397816/ref=sr_1_149?keywords=data+analysis&qid=1663454623&sr=8-149
Data Analysis: An Introduction (Quantitative Applications in the Social Sciences),,"0,825",https://www.amazon.com/Data-Analysis-Introduction-Quantitative-Applications/dp/0803957726/ref=sr_1_151?keywords=data+analysis&qid=1663454642&sr=8-151
Financial Theory with Python: A Gentle Introduction,Yves Hilpisch,"0,825",https://www.amazon.com/Financial-Theory-Python-Gentle-Introduction/dp/1098104358/ref=sr_1_154?keywords=data+analysis&qid=1663454642&sr=8-154
Exploratory Data Analysis with R,Roger Peng,"0,825",https://www.amazon.com/Exploratory-Data-Analysis-Roger-Peng/dp/1365060063/ref=sr_1_200?keywords=data+analysis&qid=1663454642&sr=8-200
Statistics and Data Analysis for Nursing Research,Denise Polit,"0,825",https://www.amazon.com/Statistics-Data-Analysis-Nursing-Research/dp/0135085071/ref=sr_1_202?keywords=data+analysis&qid=1663454642&sr=8-202
A Primer in Biological Data Analysis and Visualization Using R,Gregg Hartvigsen,"0,825",https://www.amazon.com/Primer-Biological-Analysis-Visualization-Using/dp/023120213X/ref=sr_1_184?keywords=data+analysis&qid=1663454642&sr=8-184
Applied Longitudinal Analysis,"Garrett M. Fitzmaurice,Nan M. Laird et al.","0,825",https://www.amazon.com/Applied-Longitudinal-Analysis-Garrett-Fitzmaurice/dp/0470380276/ref=sr_1_222?keywords=data+analysis&qid=1663454656&sr=8-222
Text Data Management and Analysis: A Practical Introduction to Information Retrieval and Text Mining (ACM Books),,"0,825",https://www.amazon.com/Text-Data-Management-Analysis-Introduction/dp/197000116X/ref=sr_1_217?keywords=data+analysis&qid=1663454656&sr=8-217
Python: - The Bible- 3 Manuscripts in 1 book: -Python Programming For Beginners -Python Programming For Intermediates -Python Programming for Advanced (Your place to learn Python with ease),Maurice J. Thompson,"0,825",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A07038002SNXFZIXDJNFI&url=%2FPython-Manuscripts-Programming-Beginners-Intermediates%2Fdp%2F1980953902%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454667%26sr%3D8-242-spons%26psc%3D1&qualifier=1663454667&id=2044351928424363&widgetName=sp_atf_next
Hands on Azure Data Studio: Microsofts Open Platform for Data Engineering and Analytics,Jim Miller,"0,825",https://www.amazon.com/Hands-Azure-Data-Studio-Engineering/dp/B0915M613P/ref=sr_1_175?keywords=data+analysis&qid=1663454642&sr=8-175
Azure Synapse Analytics Cookbook: Implement a limitless analytical platform using effective recipes for Azure Synapse,"Gaurav Agarwal,Meenakshi Muralidharan et al.","0,825",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A10403341B4VDZM8HF78W&url=%2FAzure-Synapse-Analytics-Cookbook-analytical%2Fdp%2F1803231505%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454642%26sr%3D8-162-spons%26psc%3D1&qualifier=1663454642&id=7777943298696266&widgetName=sp_mtf
Deep Learning (Adaptive Computation and Machine Learning series),,"0,825",https://www.amazon.com/Deep-Learning-Adaptive-Computation-Machine/dp/0262035618/ref=sr_1_3?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-3
Deep Reinforcement Learning with Python: With PyTorch TensorFlow and OpenAI Gym,Nimish Sanghi,"0,825",https://www.amazon.com/Deep-Reinforcement-Learning-Python-TensorFlow/dp/1484268083/ref=sr_1_189?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-189
Generative AI with Python and TensorFlow 2: Create images text and music with VAEs GANs LSTMs Transformer models,"Joseph Babcock,Raghav Bali","0,825",https://www.amazon.com/Generative-AI-Python-TensorFlow-Transformer/dp/1800200889/ref=sr_1_182?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-182
Computer Vision: Algorithms and Applications (Texts in Computer Science),Richard Szeliski,"0,825",https://www.amazon.com/Computer-Vision-Algorithms-Applications-Science/dp/3030343715/ref=sr_1_271?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-271
Beginning Anomaly Detection Using Python-Based Deep Learning: With Keras and PyTorch,"Sridhar Alla,Suman Kalyan Adari","0,825",https://www.amazon.com/Beginning-Anomaly-Detection-Python-Based-Learning/dp/1484251768/ref=sr_1_156?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-156
Artificial Intelligence Engines: A Tutorial Introduction to the Mathematics of Deep Learning,James V Stone,"0,825",https://www.amazon.com/Artificial-Intelligence-Engines-Introduction-Mathematics/dp/0956372813/ref=sr_1_117?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-117
Hands-On Machine Learning with C++: Build train and deploy end-to-end machine learning and deep learning pipelines,Kirill Kolodiazhnyi,"0,825",https://www.amazon.com/Hands-Machine-Learning-end-end/dp/1789955335/ref=sr_1_108?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-108
Deep Learning from the Basics: Python and Deep Learning: Theory and Implementation,Koki Saitoh,"0,825",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMjU1NDM5NTIwMjk1OTM0OjE2NjM0NjA0NTM6c3BfbXRmOjIwMDA1NjI3OTk5Njk3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDeep-Learning-Basics-Python-Implementation%2Fdp%2F1800206135%2Fref%3Dsr_1_19_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460453%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-19-spons%26psc%3D1
Machine Learning Fundamentals,Hui Jiang,"0,825",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MjMzODUwNDM1MTQ1NjU2OjE2NjM0NjQ5ODU6c3BfYXRmOjIwMDA0NDMyODY1Mjk5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FMachine-Learning-Fundamentals-Concise-Introduction%2Fdp%2F1108940021%2Fref%3Dsr_1_1_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464985%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-1-spons%26psc%3D1
Knowledge Graphs: Fundamentals Techniques and Applications (Adaptive Computation and Machine Learning series),,"0,825",https://www.amazon.com/Knowledge-Graphs-Fundamentals-Applications-Computation/dp/0262045095/ref=sr_1_91?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-91
Hey Cyba,Steve Young,"0,825",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMzMwNzQzNTcxMjUxMTk3OjE2NjM0NjQ5OTg6c3BfbXRmOjIwMDA2OTYzMzA3NTg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHey-Cyba-Steve-Young%2Fdp%2F1108972365%2Fref%3Dsr_1_81_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464998%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-81-spons%26psc%3D1
Python Programming for Beginners: The #1 Python Programming Crash Course for Beginners to Learn Python Coding Well & Fast (with Hands-On Exercises),Codeone Publishing,"0,825",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMzMwNzQzNTcxMjUxMTk3OjE2NjM0NjQ5OTg6c3BfbXRmOjIwMDA0NDc5OTM5MzE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPython-Programming-Beginners-Hands-Exercises%2Fdp%2FB09TYJY819%2Fref%3Dsr_1_82_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464998%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-82-spons%26psc%3D1
Data Mining: Concepts and Techniques (The Morgan Kaufmann Series in Data Management Systems),,"0,825",https://www.amazon.com/Data-Mining-Concepts-Techniques-Management/dp/0123814790/ref=sr_1_140?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-140
Build Your Own Programming Language: A programmers guide to designing compilers interpreters and DSLs for solving modern computing problems,Clinton L. Jeffery,"0,825",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfbXRmOjIwMDAzNDA3Njc1MTM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FBuild-Your-Own-Programming-Language%2Fdp%2F1800204809%2Fref%3Dsr_1_131_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-131-spons%26psc%3D1
Machine Learning in Asset Pricing (Princeton Lectures in Finance 1),,"0,825",https://www.amazon.com/Machine-Learning-Pricing-Princeton-Lectures/dp/0691218706/ref=sr_1_203?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-203
Data Science and Machine Learning Interview Questions Using R: Crack the Data Scientist and Machine Learning Engineers Interviews with Ease (English Edition),Vishwanathan Narayanan,"0,825",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzAyMjkyOTM3MTY0NzU3OjE2NjM0NjUwMjg6c3BfbXRmOjIwMDA2NTQ3OTA5NDY4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FScience-Machine-Learning-Interview-Questions%2Fdp%2F938984584X%2Fref%3Dsr_1_178_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465028%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-178-spons%26psc%3D1
Serverless Architectures on AWS Second Edition,"Peter Sbarski,Yan Cui et al.","0,825",https://www.amazon.com/Serverless-Architectures-AWS-Peter-Sbarski/dp/1617295426/ref=sr_1_111?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-111
Quantum Computing for Programmers,Robert Hundt,"0,825",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMzMwNzQzNTcxMjUxMTk3OjE2NjM0NjQ5OTg6c3BfYXRmX25leHQ6MjAwMDY5NjU0MDUyNTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FQuantum-Computing-Programmers-Robert-Hundt%2Fdp%2F1009098179%2Fref%3Dsr_1_51_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464998%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-51-spons%26psc%3D1
Python Object-Oriented Programming: Build robust and maintainable object-oriented Python applications and libraries 4th Edition,"Steven F. Lott,Dusty Phillips","0,825",https://www.amazon.com/Python-Object-Oriented-Programming-maintainable-object-oriented/dp/1801077266/ref=sr_1_38?keywords=python&qid=1663459261&sr=8-38
Data Structures and Algorithms in Python,"Roberto Tamassia,Michael H. Goldwasser et al.","0,825",https://www.amazon.com/Structures-Algorithms-Python-Michael-Goodrich/dp/1118290275/ref=sr_1_182?keywords=python&qid=1663459301&sr=8-182
Advanced Python Programming: Accelerate your Python programs using proven techniques and design patterns 2nd Edition,Quan Nguyen,"0,825",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A02009913LQG0K1XVSNME&url=%2FAdvanced-Python-Programming-Accelerate-techniques%2Fdp%2F1801814015%2Fref%3Dsr_1_228_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-228-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_mtf
Artificial Intelligence in Finance: A Python-Based Guide,Yves Hilpisch,"0,825",https://www.amazon.com/Artificial-Intelligence-Finance-Python-Based-Guide/dp/1492055433/ref=sr_1_268?keywords=python&qid=1663459326&sr=8-268
Interactive Data Visualization with Python: Present your data as an effective and compelling story 2nd Edition,"Abha Belorkar,Sharath Chandra Guntuku et al.","0,825",https://www.amazon.com/Interactive-Data-Visualization-Python-compelling/dp/1800200943/ref=sr_1_249?keywords=python&qid=1663459326&sr=8-249
Mastering GUI Programming with Python: Develop impressive cross-platform GUI applications with PyQt,Alan D. Moore,"0,825",https://www.amazon.com/Mastering-GUI-Programming-Python-cross-platform/dp/178961290X/ref=sr_1_172?keywords=python&qid=1663459301&sr=8-172
Python for Data Analysis: A Beginners Guide to Master the Fundamentals of Data Science and Data Analysis Using Pandas Numpy and Ipython (Programming Languages for Beginners),,"0,825",https://www.amazon.com/Python-Data-Analysis-Beginners-Fundamentals/dp/B09DMP86NY/ref=sr_1_154?keywords=python&qid=1663459301&sr=8-154
Practical Discrete Mathematics: Discover math principles that fuel algorithms for computer science and machine learning with Python,,"0,825",https://www.amazon.com/Practical-Discrete-Mathematics-principles-algorithms/dp/1838983147/ref=sr_1_126?keywords=python&qid=1663459285&sr=8-126
Python for Algorithmic Trading: From Idea to Cloud Deployment,Yves Hilpisch,"0,825",https://www.amazon.com/Python-Algorithmic-Trading-Cloud-Deployment/dp/149205335X/ref=sr_1_101?keywords=python&qid=1663459285&sr=8-101
Python: For Beginners: A Crash Course Guide To Learn Python in 1 Week,Timothy C. Needham,"0,825",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A00311501ZY5RO588EXE4&url=%2FPython-Beginners-Crash-Course-Guide%2Fdp%2F1549776673%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Dpython%26qid%3D1663459285%26sr%3D8-99-spons%26psc%3D1&qualifier=1663459285&id=824607835465787&widgetName=sp_atf_next
Statistics For Dummies (For Dummies (Lifestyle)),,"0,825",https://www.amazon.com/Statistics-Dummies-Math-Science/dp/1119293529/ref=sr_1_9?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663452985&sprefix=statisti%2Caps%2C263&sr=8-9
Statistics Workbook For Dummies with Online Practice,Deborah J. Rumsey,"0,825",https://www.amazon.com/Statistics-Workbook-Dummies-Online-Practice/dp/1119547512/ref=sr_1_45?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663452985&sprefix=statisti%2Caps%2C263&sr=8-45
Statistics for Business and Economics,"James McClave,P. George Benson et al.","0,825",https://www.amazon.com/Statistics-Business-Economics-James-McClave/dp/0134506596/ref=sr_1_107?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-107
Applied Statistics II: Multivariable and Multivariate Techniques,Rebecca M. Warner,"0,825",https://www.amazon.com/Applied-Statistics-Multivariable-Multivariate-Techniques/dp/1544398727/ref=sr_1_100?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-100
